# Team 0: Ctrl+Alt+Defeat, Team 1: Alan Keating
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
5,Pre-Flop,1,6,-6,CALL,-1,-1,-1,"['5h', '9h', '7s', '4s', '6h']","['7d', '8h', '3d', '5s', '7h']",[],[],[],2,2
5,Flop,0,6,-6,DISCARD,0,0,4,"['5h', '9h', '7s', '4s', '6h']","['7d', '8h', '3d', '5s', '7h']","['2d', '2h', '3h']",[],[],11,11
5,Flop,1,6,-6,DISCARD,0,1,4,"['5h', '6h']","['7d', '8h', '3d', '5s', '7h']","['2d', '2h', '3h']","['9h', '7s', '4s']",[],11,11
5,Flop,0,6,-6,RAISE,9,0,0,"['5h', '6h']","['8h', '7h']","['2d', '2h', '3h']","['9h', '7s', '4s']","['7d', '3d', '5s']",11,11
5,Flop,1,6,-6,CALL,-1,-1,-1,"['5h', '6h']","['8h', '7h']","['2d', '2h', '3h']","['9h', '7s', '4s']","['7d', '3d', '5s']",11,11
5,Turn,0,6,-6,CHECK,0,0,0,"['5h', '6h']","['8h', '7h']","['2d', '2h', '3h', '9s']","['9h', '7s', '4s']","['7d', '3d', '5s']",20,20
5,Turn,1,6,-6,RAISE,20,-1,-1,"['5h', '6h']","['8h', '7h']","['2d', '2h', '3h', '9s']","['9h', '7s', '4s']","['7d', '3d', '5s']",20,20
5,Turn,0,6,-6,CALL,0,0,0,"['5h', '6h']","['8h', '7h']","['2d', '2h', '3h', '9s']","['9h', '7s', '4s']","['7d', '3d', '5s']",20,20
5,River,0,6,-6,RAISE,29,0,0,"['5h', '6h']","['8h', '7h']","['2d', '2h', '3h', '9s', 'Ah']","['9h', '7s', '4s']","['7d', '3d', '5s']",40,40
5,River,1,6,-6,RAISE,31,-1,-1,"['5h', '6h']","['8h', '7h']","['2d', '2h', '3h', '9s', 'Ah']","['9h', '7s', '4s']","['7d', '3d', '5s']",40,40
5,River,0,6,-6,CALL,0,0,0,"['5h', '6h']","['8h', '7h']","['2d', '2h', '3h', '9s', 'Ah']","['9h', '7s', '4s']","['7d', '3d', '5s']",69,69
6,Pre-Flop,0,-94,94,RAISE,2,0,0,"['5s', '7s', '9h', '7h', '6d']","['5h', '4d', '8d', '3h', '6s']",[],[],[],1,1
6,Pre-Flop,1,-94,94,CALL,-1,-1,-1,"['5s', '7s', '9h', '7h', '6d']","['5h', '4d', '8d', '3h', '6s']",[],[],[],2,2
6,Flop,1,-94,94,DISCARD,0,2,4,"['5s', '7s', '9h', '7h', '6d']","['5h', '4d', '8d', '3h', '6s']","['9s', '4s', '9d']",[],[],4,4
6,Flop,0,-94,94,DISCARD,0,2,4,"['5s', '7s', '9h', '7h', '6d']","['8d', '6s']","['9s', '4s', '9d']",[],"['5h', '4d', '3h']",4,4
6,Flop,1,-94,94,CHECK,-1,-1,-1,"['9h', '6d']","['8d', '6s']","['9s', '4s', '9d']","['5s', '7s', '7h']","['5h', '4d', '3h']",4,4
6,Flop,0,-94,94,RAISE,3,0,0,"['9h', '6d']","['8d', '6s']","['9s', '4s', '9d']","['5s', '7s', '7h']","['5h', '4d', '3h']",4,4
6,Flop,1,-94,94,FOLD,-1,-1,-1,"['9h', '6d']","['8d', '6s']","['9s', '4s', '9d']","['5s', '7s', '7h']","['5h', '4d', '3h']",4,4
7,Pre-Flop,1,-90,90,CALL,-1,-1,-1,"['9d', '3s', '6d', '5d', 'Ad']","['2d', '8h', 'As', '7s', '4h']",[],[],[],1,1
7,Pre-Flop,0,-90,90,RAISE,10,0,0,"['9d', '3s', '6d', '5d', 'Ad']","['2d', '8h', 'As', '7s', '4h']",[],[],[],2,2
7,Pre-Flop,1,-90,90,CALL,-1,-1,-1,"['9d', '3s', '6d', '5d', 'Ad']","['2d', '8h', 'As', '7s', '4h']",[],[],[],2,2
7,Flop,0,-90,90,DISCARD,0,0,2,"['9d', '3s', '6d', '5d', 'Ad']","['2d', '8h', 'As', '7s', '4h']","['4s', '9s', '4d']",[],[],12,12
7,Flop,1,-90,90,DISCARD,0,4,2,"['9d', '6d']","['2d', '8h', 'As', '7s', '4h']","['4s', '9s', '4d']","['3s', '5d', 'Ad']",[],12,12
7,Flop,0,-90,90,RAISE,8,0,0,"['9d', '6d']","['4h', 'As']","['4s', '9s', '4d']","['3s', '5d', 'Ad']","['2d', '8h', '7s']",12,12
7,Flop,1,-90,90,CALL,-1,-1,-1,"['9d', '6d']","['4h', 'As']","['4s', '9s', '4d']","['3s', '5d', 'Ad']","['2d', '8h', '7s']",12,12
7,Turn,0,-90,90,RAISE,11,0,0,"['9d', '6d']","['4h', 'As']","['4s', '9s', '4d', '7d']","['3s', '5d', 'Ad']","['2d', '8h', '7s']",20,20
7,Turn,1,-90,90,CALL,-1,-1,-1,"['9d', '6d']","['4h', 'As']","['4s', '9s', '4d', '7d']","['3s', '5d', 'Ad']","['2d', '8h', '7s']",20,20
7,River,0,-90,90,RAISE,45,0,0,"['9d', '6d']","['4h', 'As']","['4s', '9s', '4d', '7d', '7h']","['3s', '5d', 'Ad']","['2d', '8h', '7s']",31,31
7,River,1,-90,90,RAISE,24,-1,-1,"['9d', '6d']","['4h', 'As']","['4s', '9s', '4d', '7d', '7h']","['3s', '5d', 'Ad']","['2d', '8h', '7s']",31,31
7,River,0,-90,90,CALL,0,0,0,"['9d', '6d']","['4h', 'As']","['4s', '9s', '4d', '7d', '7h']","['3s', '5d', 'Ad']","['2d', '8h', '7s']",76,76
8,Pre-Flop,0,-190,190,RAISE,9,0,0,"['7d', '5h', '2h', '6s', '7s']","['5d', 'Ad', '9d', '2d', '9h']",[],[],[],1,1
8,Pre-Flop,1,-190,190,CALL,-1,-1,-1,"['7d', '5h', '2h', '6s', '7s']","['5d', 'Ad', '9d', '2d', '9h']",[],[],[],2,2
8,Flop,1,-190,190,DISCARD,0,2,4,"['7d', '5h', '2h', '6s', '7s']","['5d', 'Ad', '9d', '2d', '9h']","['6h', '9s', '8h']",[],[],11,11
8,Flop,0,-190,190,DISCARD,0,0,1,"['7d', '5h', '2h', '6s', '7s']","['9d', '9h']","['6h', '9s', '8h']",[],"['5d', 'Ad', '2d']",11,11
8,Flop,1,-190,190,RAISE,22,-1,-1,"['7d', '5h']","['9d', '9h']","['6h', '9s', '8h']","['2h', '6s', '7s']","['5d', 'Ad', '2d']",11,11
8,Flop,0,-190,190,CALL,0,0,0,"['7d', '5h']","['9d', '9h']","['6h', '9s', '8h']","['2h', '6s', '7s']","['5d', 'Ad', '2d']",11,11
8,Turn,1,-190,190,RAISE,67,-1,-1,"['7d', '5h']","['9d', '9h']","['6h', '9s', '8h', '3s']","['2h', '6s', '7s']","['5d', 'Ad', '2d']",33,33
8,Turn,0,-190,190,CALL,0,0,0,"['7d', '5h']","['9d', '9h']","['6h', '9s', '8h', '3s']","['2h', '6s', '7s']","['5d', 'Ad', '2d']",33,33
8,River,1,-190,190,CHECK,-1,-1,-1,"['7d', '5h']","['9d', '9h']","['6h', '9s', '8h', '3s', '4d']","['2h', '6s', '7s']","['5d', 'Ad', '2d']",100,100
8,River,0,-190,190,CHECK,0,0,0,"['7d', '5h']","['9d', '9h']","['6h', '9s', '8h', '3s', '4d']","['2h', '6s', '7s']","['5d', 'Ad', '2d']",100,100
9,Pre-Flop,1,-90,90,FOLD,-1,-1,-1,"['4d', '3d', '6d', '7h', '7s']","['Ad', '5h', '6h', '9s', '3h']",[],[],[],1,1
10,Pre-Flop,0,-89,89,RAISE,8,0,0,"['3s', '6h', '9h', 'Ad', '5s']","['7d', '5h', '3h', '8s', '9d']",[],[],[],1,1
10,Pre-Flop,1,-89,89,CALL,-1,-1,-1,"['3s', '6h', '9h', 'Ad', '5s']","['7d', '5h', '3h', '8s', '9d']",[],[],[],2,2
10,Flop,1,-89,89,DISCARD,0,4,3,"['3s', '6h', '9h', 'Ad', '5s']","['7d', '5h', '3h', '8s', '9d']","['Ah', '8d', '6s']",[],[],10,10
