# Team 0: Poker? I Barely Know Her, Team 1: Ctrl+Alt+Defeat
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
0,Pre-Flop,0,0,0,CALL,0,0,0,"['Ah', '6s', '9h', '5d', '2s']","['6d', '9d', '4d', '4h', '3h']",[],[],[],1,1
0,Pre-Flop,1,0,0,CHECK,0,0,0,"['Ah', '6s', '9h', '5d', '2s']","['6d', '9d', '4d', '4h', '3h']",[],[],[],2,2
0,Flop,1,0,0,DISCARD,0,3,4,"['Ah', '6s', '9h', '5d', '2s']","['6d', '9d', '4d', '4h', '3h']","['9s', '6h', '7h']",[],[],2,2
0,Flop,0,0,0,DISCARD,0,0,2,"['Ah', '6s', '9h', '5d', '2s']","['4h', '3h']","['9s', '6h', '7h']",[],"['6d', '9d', '4d']",2,2
0,Flop,1,0,0,RAISE,2,0,0,"['Ah', '9h']","['4h', '3h']","['9s', '6h', '7h']","['6s', '5d', '2s']","['6d', '9d', '4d']",2,2
0,Flop,0,0,0,CALL,0,0,0,"['Ah', '9h']","['4h', '3h']","['9s', '6h', '7h']","['6s', '5d', '2s']","['6d', '9d', '4d']",2,2
0,Turn,1,0,0,RAISE,4,0,0,"['Ah', '9h']","['4h', '3h']","['9s', '6h', '7h', 'Ad']","['6s', '5d', '2s']","['6d', '9d', '4d']",4,4
0,Turn,0,0,0,CALL,0,0,0,"['Ah', '9h']","['4h', '3h']","['9s', '6h', '7h', 'Ad']","['6s', '5d', '2s']","['6d', '9d', '4d']",4,4
0,River,1,0,0,CHECK,0,0,0,"['Ah', '9h']","['4h', '3h']","['9s', '6h', '7h', 'Ad', 'As']","['6s', '5d', '2s']","['6d', '9d', '4d']",8,8
0,River,0,0,0,RAISE,17,0,0,"['Ah', '9h']","['4h', '3h']","['9s', '6h', '7h', 'Ad', 'As']","['6s', '5d', '2s']","['6d', '9d', '4d']",8,8
0,River,1,0,0,FOLD,0,0,0,"['Ah', '9h']","['4h', '3h']","['9s', '6h', '7h', 'Ad', 'As']","['6s', '5d', '2s']","['6d', '9d', '4d']",8,8
1,Pre-Flop,1,8,-8,FOLD,0,0,0,"['6h', '4d', '9d', '9h', '9s']","['2h', '6d', '4h', '3h', '5d']",[],[],[],1,1
2,Pre-Flop,0,9,-9,CALL,0,0,0,"['9d', '3h', '2s', '3s', '6s']","['5h', '4s', '8s', '2h', 'As']",[],[],[],1,1
2,Pre-Flop,1,9,-9,RAISE,11,0,0,"['9d', '3h', '2s', '3s', '6s']","['5h', '4s', '8s', '2h', 'As']",[],[],[],2,2
2,Pre-Flop,0,9,-9,CALL,0,0,0,"['9d', '3h', '2s', '3s', '6s']","['5h', '4s', '8s', '2h', 'As']",[],[],[],2,2
2,Flop,1,9,-9,DISCARD,0,1,4,"['9d', '3h', '2s', '3s', '6s']","['5h', '4s', '8s', '2h', 'As']","['Ad', '9s', '4d']",[],[],13,13
2,Flop,0,9,-9,DISCARD,0,0,4,"['9d', '3h', '2s', '3s', '6s']","['4s', 'As']","['Ad', '9s', '4d']",[],"['5h', '8s', '2h']",13,13
2,Flop,1,9,-9,CHECK,0,0,0,"['9d', '6s']","['4s', 'As']","['Ad', '9s', '4d']","['3h', '2s', '3s']","['5h', '8s', '2h']",13,13
2,Flop,0,9,-9,RAISE,12,0,0,"['9d', '6s']","['4s', 'As']","['Ad', '9s', '4d']","['3h', '2s', '3s']","['5h', '8s', '2h']",13,13
2,Flop,1,9,-9,CALL,0,0,0,"['9d', '6s']","['4s', 'As']","['Ad', '9s', '4d']","['3h', '2s', '3s']","['5h', '8s', '2h']",13,13
2,Turn,1,9,-9,CHECK,0,0,0,"['9d', '6s']","['4s', 'As']","['Ad', '9s', '4d', '2d']","['3h', '2s', '3s']","['5h', '8s', '2h']",25,25
2,Turn,0,9,-9,CHECK,0,0,0,"['9d', '6s']","['4s', 'As']","['Ad', '9s', '4d', '2d']","['3h', '2s', '3s']","['5h', '8s', '2h']",25,25
2,River,1,9,-9,CHECK,0,0,0,"['9d', '6s']","['4s', 'As']","['Ad', '9s', '4d', '2d', '7h']","['3h', '2s', '3s']","['5h', '8s', '2h']",25,25
2,River,0,9,-9,CHECK,0,0,0,"['9d', '6s']","['4s', 'As']","['Ad', '9s', '4d', '2d', '7h']","['3h', '2s', '3s']","['5h', '8s', '2h']",25,25
3,Pre-Flop,1,-16,16,RAISE,2,0,0,"['9h', '4d', '2s', '8s', '5h']","['As', '6s', '9s', '2d', '4h']",[],[],[],1,1
