# Team 0: Stockfish 🐟 3.0, Team 1: Ctrl+Alt+Defeat
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
9,Pre-Flop,0,-57,57,CALL,0,0,0,"['5s', '7h', '8s', '7d', '6h']","['Ad', '4h', '9h', '2d', '7s']",[],[],[],2,2
9,Flop,0,-57,57,DISCARD,0,0,2,"['5s', '7h', '8s', '7d', '6h']","['Ad', '4h', '9h', '2d', '7s']","['3s', '4s', '3h']",[],[],10,10
9,Flop,1,-57,57,DISCARD,0,0,1,"['5s', '8s']","['Ad', '4h', '9h', '2d', '7s']","['3s', '4s', '3h']","['7h', '7d', '6h']",[],10,10
9,Flop,0,-57,57,CHECK,0,0,0,"['5s', '8s']","['Ad', '4h']","['3s', '4s', '3h']","['7h', '7d', '6h']","['9h', '2d', '7s']",10,10
9,Flop,1,-57,57,CHECK,0,0,0,"['5s', '8s']","['Ad', '4h']","['3s', '4s', '3h']","['7h', '7d', '6h']","['9h', '2d', '7s']",10,10
9,Turn,0,-57,57,RAISE,8,0,0,"['5s', '8s']","['Ad', '4h']","['3s', '4s', '3h', '9d']","['7h', '7d', '6h']","['9h', '2d', '7s']",10,10
9,Turn,1,-57,57,CALL,0,0,0,"['5s', '8s']","['Ad', '4h']","['3s', '4s', '3h', '9d']","['7h', '7d', '6h']","['9h', '2d', '7s']",10,10
9,River,0,-57,57,RAISE,54,0,0,"['5s', '8s']","['Ad', '4h']","['3s', '4s', '3h', '9d', '2s']","['7h', '7d', '6h']","['9h', '2d', '7s']",18,18
9,River,1,-57,57,FOLD,0,0,0,"['5s', '8s']","['Ad', '4h']","['3s', '4s', '3h', '9d', '2s']","['7h', '7d', '6h']","['9h', '2d', '7s']",18,18
10,Pre-Flop,0,-39,39,CALL,0,0,0,"['5d', '5h', 'Ah', '8h', '2s']","['9h', '7s', '3s', '9s', '5s']",[],[],[],1,1
10,Pre-Flop,1,-39,39,RAISE,8,0,0,"['5d', '5h', 'Ah', '8h', '2s']","['9h', '7s', '3s', '9s', '5s']",[],[],[],2,2
10,Pre-Flop,0,-39,39,CALL,0,0,0,"['5d', '5h', 'Ah', '8h', '2s']","['9h', '7s', '3s', '9s', '5s']",[],[],[],2,2
10,Flop,1,-39,39,DISCARD,0,0,3,"['5d', '5h', 'Ah', '8h', '2s']","['9h', '7s', '3s', '9s', '5s']","['6s', '4d', '6h']",[],[],10,10
10,Flop,0,-39,39,DISCARD,0,0,1,"['5d', '5h', 'Ah', '8h', '2s']","['9h', '9s']","['6s', '4d', '6h']",[],"['7s', '3s', '5s']",10,10
10,Flop,1,-39,39,CHECK,0,0,0,"['5d', '5h']","['9h', '9s']","['6s', '4d', '6h']","['Ah', '8h', '2s']","['7s', '3s', '5s']",10,10
10,Flop,0,-39,39,CHECK,0,0,0,"['5d', '5h']","['9h', '9s']","['6s', '4d', '6h']","['Ah', '8h', '2s']","['7s', '3s', '5s']",10,10
10,Turn,1,-39,39,CHECK,0,0,0,"['5d', '5h']","['9h', '9s']","['6s', '4d', '6h', '2d']","['Ah', '8h', '2s']","['7s', '3s', '5s']",10,10
10,Turn,0,-39,39,RAISE,8,0,0,"['5d', '5h']","['9h', '9s']","['6s', '4d', '6h', '2d']","['Ah', '8h', '2s']","['7s', '3s', '5s']",10,10
10,Turn,1,-39,39,CALL,0,0,0,"['5d', '5h']","['9h', '9s']","['6s', '4d', '6h', '2d']","['Ah', '8h', '2s']","['7s', '3s', '5s']",10,10
10,River,1,-39,39,CHECK,0,0,0,"['5d', '5h']","['9h', '9s']","['6s', '4d', '6h', '2d', '2h']","['Ah', '8h', '2s']","['7s', '3s', '5s']",18,18
10,River,0,-39,39,RAISE,54,0,0,"['5d', '5h']","['9h', '9s']","['6s', '4d', '6h', '2d', '2h']","['Ah', '8h', '2s']","['7s', '3s', '5s']",18,18
10,River,1,-39,39,FOLD,0,0,0,"['5d', '5h']","['9h', '9s']","['6s', '4d', '6h', '2d', '2h']","['Ah', '8h', '2s']","['7s', '3s', '5s']",18,18
11,Pre-Flop,1,-21,21,RAISE,11,0,0,"['5s', 'As', '6h', '7h', 'Ah']","['7d', '5h', '6d', '8s', '2s']",[],[],[],1,1
11,Pre-Flop,0,-21,21,RAISE,13,0,0,"['5s', 'As', '6h', '7h', 'Ah']","['7d', '5h', '6d', '8s', '2s']",[],[],[],2,2
11,Pre-Flop,1,-21,21,RAISE,26,0,0,"['5s', 'As', '6h', '7h', 'Ah']","['7d', '5h', '6d', '8s', '2s']",[],[],[],13,13
11,Pre-Flop,0,-21,21,RAISE,48,0,0,"['5s', 'As', '6h', '7h', 'Ah']","['7d', '5h', '6d', '8s', '2s']",[],[],[],26,26
11,Pre-Flop,1,-21,21,CALL,0,0,0,"['5s', 'As', '6h', '7h', 'Ah']","['7d', '5h', '6d', '8s', '2s']",[],[],[],52,52
11,Flop,0,-21,21,DISCARD,0,1,4,"['5s', 'As', '6h', '7h', 'Ah']","['7d', '5h', '6d', '8s', '2s']","['Ad', '9h', '4h']",[],[],100,100
11,Flop,1,-21,21,DISCARD,0,1,4,"['As', 'Ah']","['7d', '5h', '6d', '8s', '2s']","['Ad', '9h', '4h']","['5s', '6h', '7h']",[],100,100
11,Flop,0,-21,21,CHECK,0,0,0,"['As', 'Ah']","['5h', '2s']","['Ad', '9h', '4h']","['5s', '6h', '7h']","['7d', '6d', '8s']",100,100
11,Flop,1,-21,21,CHECK,0,0,0,"['As', 'Ah']","['5h', '2s']","['Ad', '9h', '4h']","['5s', '6h', '7h']","['7d', '6d', '8s']",100,100
11,Turn,0,-21,21,CHECK,0,0,0,"['As', 'Ah']","['5h', '2s']","['Ad', '9h', '4h', '3d']","['5s', '6h', '7h']","['7d', '6d', '8s']",100,100
11,Turn,1,-21,21,CHECK,0,0,0,"['As', 'Ah']","['5h', '2s']","['Ad', '9h', '4h', '3d']","['5s', '6h', '7h']","['7d', '6d', '8s']",100,100
11,River,0,-21,21,CHECK,0,0,0,"['As', 'Ah']","['5h', '2s']","['Ad', '9h', '4h', '3d', '3h']","['5s', '6h', '7h']","['7d', '6d', '8s']",100,100
11,River,1,-21,21,CHECK,0,0,0,"['As', 'Ah']","['5h', '2s']","['Ad', '9h', '4h', '3d', '3h']","['5s', '6h', '7h']","['7d', '6d', '8s']",100,100
12,Pre-Flop,0,79,-79,CALL,0,0,0,"['9h', '9d', '3s', '2d', 'Ad']","['9s', '6s', '3h', '5s', 'As']",[],[],[],1,1
12,Pre-Flop,1,79,-79,RAISE,10,0,0,"['9h', '9d', '3s', '2d', 'Ad']","['9s', '6s', '3h', '5s', 'As']",[],[],[],2,2
12,Pre-Flop,0,79,-79,CALL,0,0,0,"['9h', '9d', '3s', '2d', 'Ad']","['9s', '6s', '3h', '5s', 'As']",[],[],[],2,2
12,Flop,1,79,-79,DISCARD,0,1,2,"['9h', '9d', '3s', '2d', 'Ad']","['9s', '6s', '3h', '5s', 'As']","['5h', '8h', '4s']",[],[],12,12
