# Team 0: Pulp Ficshun, Team 1: semielastic-super-quantum-frogtron-1B-quantized_v2
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
5,Turn,1,26,-26,CHECK,0,0,0,"['5h', '6s']","['Ad', 'As']","['3h', '8s', '4d', '6d']","['7s', '3d', '9d']","['5s', '5d', '7d']",100,100
5,River,0,26,-26,CHECK,0,0,0,"['5h', '6s']","['Ad', 'As']","['3h', '8s', '4d', '6d', '8d']","['7s', '3d', '9d']","['5s', '5d', '7d']",100,100
5,River,1,26,-26,CHECK,0,0,0,"['5h', '6s']","['Ad', 'As']","['3h', '8s', '4d', '6d', '8d']","['7s', '3d', '9d']","['5s', '5d', '7d']",100,100
6,Pre-Flop,0,-74,74,RAISE,11,0,0,"['Ah', '8s', '9h', '7s', '4h']","['9s', '6d', '2h', '8d', '6s']",[],[],[],1,1
6,Pre-Flop,1,-74,74,CALL,0,0,0,"['Ah', '8s', '9h', '7s', '4h']","['9s', '6d', '2h', '8d', '6s']",[],[],[],2,2
6,Flop,1,-74,74,DISCARD,0,1,3,"['Ah', '8s', '9h', '7s', '4h']","['9s', '6d', '2h', '8d', '6s']","['7h', '3d', '5h']",[],[],13,13
6,Flop,0,-74,74,DISCARD,0,0,4,"['Ah', '8s', '9h', '7s', '4h']","['6d', '8d']","['7h', '3d', '5h']",[],"['9s', '2h', '6s']",13,13
6,Flop,1,-74,74,CHECK,0,0,0,"['Ah', '4h']","['6d', '8d']","['7h', '3d', '5h']","['8s', '9h', '7s']","['9s', '2h', '6s']",13,13
6,Flop,0,-74,74,RAISE,15,0,0,"['Ah', '4h']","['6d', '8d']","['7h', '3d', '5h']","['8s', '9h', '7s']","['9s', '2h', '6s']",13,13
6,Flop,1,-74,74,FOLD,0,0,0,"['Ah', '4h']","['6d', '8d']","['7h', '3d', '5h']","['8s', '9h', '7s']","['9s', '2h', '6s']",13,13
7,Pre-Flop,1,-61,61,RAISE,6,0,0,"['9d', '7s', '4s', '9s', '6d']","['7h', 'Ah', 'As', '4h', '6s']",[],[],[],1,1
7,Pre-Flop,0,-61,61,RAISE,9,0,0,"['9d', '7s', '4s', '9s', '6d']","['7h', 'Ah', 'As', '4h', '6s']",[],[],[],2,2
7,Pre-Flop,1,-61,61,RAISE,42,0,0,"['9d', '7s', '4s', '9s', '6d']","['7h', 'Ah', 'As', '4h', '6s']",[],[],[],8,8
7,Pre-Flop,0,-61,61,RAISE,41,0,0,"['9d', '7s', '4s', '9s', '6d']","['7h', 'Ah', 'As', '4h', '6s']",[],[],[],17,17
7,Pre-Flop,1,-61,61,CALL,0,0,0,"['9d', '7s', '4s', '9s', '6d']","['7h', 'Ah', 'As', '4h', '6s']",[],[],[],59,59
7,Flop,0,-61,61,DISCARD,0,0,4,"['9d', '7s', '4s', '9s', '6d']","['7h', 'Ah', 'As', '4h', '6s']","['4d', '2d', '5h']",[],[],100,100
7,Flop,1,-61,61,DISCARD,0,0,4,"['9d', '6d']","['7h', 'Ah', 'As', '4h', '6s']","['4d', '2d', '5h']","['7s', '4s', '9s']",[],100,100
7,Flop,0,-61,61,CHECK,0,0,0,"['9d', '6d']","['7h', '6s']","['4d', '2d', '5h']","['7s', '4s', '9s']","['Ah', 'As', '4h']",100,100
7,Flop,1,-61,61,CHECK,0,0,0,"['9d', '6d']","['7h', '6s']","['4d', '2d', '5h']","['7s', '4s', '9s']","['Ah', 'As', '4h']",100,100
7,Turn,0,-61,61,CHECK,0,0,0,"['9d', '6d']","['7h', '6s']","['4d', '2d', '5h', '3d']","['7s', '4s', '9s']","['Ah', 'As', '4h']",100,100
7,Turn,1,-61,61,CHECK,0,0,0,"['9d', '6d']","['7h', '6s']","['4d', '2d', '5h', '3d']","['7s', '4s', '9s']","['Ah', 'As', '4h']",100,100
7,River,0,-61,61,CHECK,0,0,0,"['9d', '6d']","['7h', '6s']","['4d', '2d', '5h', '3d', '6h']","['7s', '4s', '9s']","['Ah', 'As', '4h']",100,100
7,River,1,-61,61,CHECK,0,0,0,"['9d', '6d']","['7h', '6s']","['4d', '2d', '5h', '3d', '6h']","['7s', '4s', '9s']","['Ah', 'As', '4h']",100,100
8,Pre-Flop,0,39,-39,RAISE,9,0,0,"['8h', '8s', '8d', '6s', '6h']","['6d', 'Ah', '3h', '3d', 'Ad']",[],[],[],1,1
8,Pre-Flop,1,39,-39,CALL,0,0,0,"['8h', '8s', '8d', '6s', '6h']","['6d', 'Ah', '3h', '3d', 'Ad']",[],[],[],2,2
8,Flop,1,39,-39,DISCARD,0,1,2,"['8h', '8s', '8d', '6s', '6h']","['6d', 'Ah', '3h', '3d', 'Ad']","['9h', '5h', '2h']",[],[],11,11
8,Flop,0,39,-39,DISCARD,0,0,4,"['8h', '8s', '8d', '6s', '6h']","['Ah', '3h']","['9h', '5h', '2h']",[],"['6d', '3d', 'Ad']",11,11
8,Flop,1,39,-39,RAISE,15,0,0,"['8h', '6h']","['Ah', '3h']","['9h', '5h', '2h']","['8s', '8d', '6s']","['6d', '3d', 'Ad']",11,11
8,Flop,0,39,-39,RAISE,24,0,0,"['8h', '6h']","['Ah', '3h']","['9h', '5h', '2h']","['8s', '8d', '6s']","['6d', '3d', 'Ad']",11,11
8,Flop,1,39,-39,RAISE,50,0,0,"['8h', '6h']","['Ah', '3h']","['9h', '5h', '2h']","['8s', '8d', '6s']","['6d', '3d', 'Ad']",26,26
8,Flop,0,39,-39,CALL,0,0,0,"['8h', '6h']","['Ah', '3h']","['9h', '5h', '2h']","['8s', '8d', '6s']","['6d', '3d', 'Ad']",50,50
8,Turn,1,39,-39,CHECK,0,0,0,"['8h', '6h']","['Ah', '3h']","['9h', '5h', '2h', '2s']","['8s', '8d', '6s']","['6d', '3d', 'Ad']",100,100
8,Turn,0,39,-39,CHECK,0,0,0,"['8h', '6h']","['Ah', '3h']","['9h', '5h', '2h', '2s']","['8s', '8d', '6s']","['6d', '3d', 'Ad']",100,100
8,River,1,39,-39,CHECK,0,0,0,"['8h', '6h']","['Ah', '3h']","['9h', '5h', '2h', '2s', '4d']","['8s', '8d', '6s']","['6d', '3d', 'Ad']",100,100
8,River,0,39,-39,CHECK,0,0,0,"['8h', '6h']","['Ah', '3h']","['9h', '5h', '2h', '2s', '4d']","['8s', '8d', '6s']","['6d', '3d', 'Ad']",100,100
9,Pre-Flop,1,-61,61,FOLD,0,0,0,"['3s', '6s', '9s', '9h', '8h']","['5s', '5d', '2h', 'Ah', '3h']",[],[],[],1,1
10,Pre-Flop,0,-60,60,CALL,0,0,0,"['4s', '2d', '8h', '3s', '9d']","['3d', 'As', '7d', '9s', '8s']",[],[],[],1,1
10,Pre-Flop,1,-60,60,RAISE,6,0,0,"['4s', '2d', '8h', '3s', '9d']","['3d', 'As', '7d', '9s', '8s']",[],[],[],2,2
10,Pre-Flop,0,-60,60,FOLD,0,0,0,"['4s', '2d', '8h', '3s', '9d']","['3d', 'As', '7d', '9s', '8s']",[],[],[],2,2
11,Pre-Flop,1,-62,62,CALL,0,0,0,"['5h', '4d', '7d', '2s', '9d']","['2h', '3s', '4h', '7s', 'Ad']",[],[],[],1,1
11,Pre-Flop,0,-62,62,RAISE,9,0,0,"['5h', '4d', '7d', '2s', '9d']","['2h', '3s', '4h', '7s', 'Ad']",[],[],[],2,2
11,Pre-Flop,1,-62,62,FOLD,0,0,0,"['5h', '4d', '7d', '2s', '9d']","['2h', '3s', '4h', '7s', 'Ad']",[],[],[],2,2
12,Pre-Flop,0,-60,60,RAISE,10,0,0,"['9s', '3h', 'As', '2s', '7s']","['Ah', '5s', '8s', '5d', '3d']",[],[],[],1,1
12,Pre-Flop,1,-60,60,CALL,0,0,0,"['9s', '3h', 'As', '2s', '7s']","['Ah', '5s', '8s', '5d', '3d']",[],[],[],2,2
12,Flop,1,-60,60,DISCARD,0,0,2,"['9s', '3h', 'As', '2s', '7s']","['Ah', '5s', '8s', '5d', '3d']","['4h', 'Ad', '6s']",[],[],12,12
12,Flop,0,-60,60,DISCARD,0,0,2,"['9s', '3h', 'As', '2s', '7s']","['Ah', '8s']","['4h', 'Ad', '6s']",[],"['5s', '5d', '3d']",12,12
12,Flop,1,-60,60,RAISE,13,0,0,"['9s', 'As']","['Ah', '8s']","['4h', 'Ad', '6s']","['3h', '2s', '7s']","['5s', '5d', '3d']",12,12
12,Flop,0,-60,60,CALL,0,0,0,"['9s', 'As']","['Ah', '8s']","['4h', 'Ad', '6s']","['3h', '2s', '7s']","['5s', '5d', '3d']",12,12
12,Turn,1,-60,60,CHECK,0,0,0,"['9s', 'As']","['Ah', '8s']","['4h', 'Ad', '6s', '2h']","['3h', '2s', '7s']","['5s', '5d', '3d']",25,25
12,Turn,0,-60,60,RAISE,15,0,0,"['9s', 'As']","['Ah', '8s']","['4h', 'Ad', '6s', '2h']","['3h', '2s', '7s']","['5s', '5d', '3d']",25,25
12,Turn,1,-60,60,CALL,0,0,0,"['9s', 'As']","['Ah', '8s']","['4h', 'Ad', '6s', '2h']","['3h', '2s', '7s']","['5s', '5d', '3d']",25,25
12,River,1,-60,60,CHECK,0,0,0,"['9s', 'As']","['Ah', '8s']","['4h', 'Ad', '6s', '2h', '7d']","['3h', '2s', '7s']","['5s', '5d', '3d']",40,40
12,River,0,-60,60,CHECK,0,0,0,"['9s', 'As']","['Ah', '8s']","['4h', 'Ad', '6s', '2h', '7d']","['3h', '2s', '7s']","['5s', '5d', '3d']",40,40
13,Pre-Flop,1,-20,20,RAISE,6,0,0,"['5s', '2d', '9h', '9s', '6h']","['6d', '8h', '7h', '7s', '5h']",[],[],[],1,1
13,Pre-Flop,0,-20,20,RAISE,8,0,0,"['5s', '2d', '9h', '9s', '6h']","['6d', '8h', '7h', '7s', '5h']",[],[],[],2,2
13,Pre-Flop,1,-20,20,RAISE,40,0,0,"['5s', '2d', '9h', '9s', '6h']","['6d', '8h', '7h', '7s', '5h']",[],[],[],8,8
13,Pre-Flop,0,-20,20,RAISE,44,0,0,"['5s', '2d', '9h', '9s', '6h']","['6d', '8h', '7h', '7s', '5h']",[],[],[],16,16
13,Pre-Flop,1,-20,20,CALL,0,0,0,"['5s', '2d', '9h', '9s', '6h']","['6d', '8h', '7h', '7s', '5h']",[],[],[],56,56
13,Flop,0,-20,20,DISCARD,0,0,3,"['5s', '2d', '9h', '9s', '6h']","['6d', '8h', '7h', '7s', '5h']","['2h', '6s', '8s']",[],[],100,100
13,Flop,1,-20,20,DISCARD,0,0,1,"['5s', '9s']","['6d', '8h', '7h', '7s', '5h']","['2h', '6s', '8s']","['2d', '9h', '6h']",[],100,100
