# Team 0: never fold 67, Team 1: JumpStreet
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
8,Flop,0,134,-134,CALL,1,0,1,"['5h', '4h']","['3d', '3h']","['7d', '3s', '6h']","['9s', 'As', '5d']","['2s', '8d', '5s']",6,6
8,Turn,1,134,-134,RAISE,17,0,0,"['5h', '4h']","['3d', '3h']","['7d', '3s', '6h', '8s']","['9s', 'As', '5d']","['2s', '8d', '5s']",12,12
8,Turn,0,134,-134,CALL,1,0,1,"['5h', '4h']","['3d', '3h']","['7d', '3s', '6h', '8s']","['9s', 'As', '5d']","['2s', '8d', '5s']",12,12
8,River,1,134,-134,RAISE,45,0,0,"['5h', '4h']","['3d', '3h']","['7d', '3s', '6h', '8s', '7h']","['9s', 'As', '5d']","['2s', '8d', '5s']",29,29
8,River,0,134,-134,CALL,1,0,1,"['5h', '4h']","['3d', '3h']","['7d', '3s', '6h', '8s', '7h']","['9s', 'As', '5d']","['2s', '8d', '5s']",29,29
9,Pre-Flop,1,60,-60,RAISE,9,0,0,"['9d', '6h', '9s', '2h', '8s']","['4d', '2d', '2s', '6d', 'Ah']",[],[],[],1,1
9,Pre-Flop,0,60,-60,CALL,1,0,1,"['9d', '6h', '9s', '2h', '8s']","['4d', '2d', '2s', '6d', 'Ah']",[],[],[],2,2
9,Flop,0,60,-60,DISCARD,1,0,2,"['9d', '6h', '9s', '2h', '8s']","['4d', '2d', '2s', '6d', 'Ah']","['9h', '5d', 'As']",[],[],11,11
9,Flop,1,60,-60,DISCARD,0,3,4,"['9d', '9s']","['4d', '2d', '2s', '6d', 'Ah']","['9h', '5d', 'As']","['6h', '2h', '8s']",[],11,11
9,Flop,0,60,-60,RAISE,19,0,1,"['9d', '9s']","['6d', 'Ah']","['9h', '5d', 'As']","['6h', '2h', '8s']","['4d', '2d', '2s']",11,11
9,Flop,1,60,-60,CALL,0,0,0,"['9d', '9s']","['6d', 'Ah']","['9h', '5d', 'As']","['6h', '2h', '8s']","['4d', '2d', '2s']",11,11
9,Turn,0,60,-60,RAISE,70,0,1,"['9d', '9s']","['6d', 'Ah']","['9h', '5d', 'As', '3s']","['6h', '2h', '8s']","['4d', '2d', '2s']",30,30
9,Turn,1,60,-60,CALL,0,0,0,"['9d', '9s']","['6d', 'Ah']","['9h', '5d', 'As', '3s']","['6h', '2h', '8s']","['4d', '2d', '2s']",30,30
9,River,0,60,-60,CHECK,1,0,1,"['9d', '9s']","['6d', 'Ah']","['9h', '5d', 'As', '3s', '5s']","['6h', '2h', '8s']","['4d', '2d', '2s']",100,100
9,River,1,60,-60,CHECK,0,0,0,"['9d', '9s']","['6d', 'Ah']","['9h', '5d', 'As', '3s', '5s']","['6h', '2h', '8s']","['4d', '2d', '2s']",100,100
10,Pre-Flop,0,160,-160,CALL,1,0,1,"['5s', '9h', '3d', '6d', '3s']","['9d', '4s', 'Ad', '8s', '7d']",[],[],[],1,1
10,Pre-Flop,1,160,-160,RAISE,10,0,0,"['5s', '9h', '3d', '6d', '3s']","['9d', '4s', 'Ad', '8s', '7d']",[],[],[],2,2
10,Pre-Flop,0,160,-160,FOLD,1,0,1,"['5s', '9h', '3d', '6d', '3s']","['9d', '4s', 'Ad', '8s', '7d']",[],[],[],2,2
11,Pre-Flop,1,158,-158,RAISE,13,0,0,"['6s', '9s', '4s', '7s', '4d']","['8s', '2h', '3d', 'Ad', '4h']",[],[],[],1,1
11,Pre-Flop,0,158,-158,FOLD,1,0,1,"['6s', '9s', '4s', '7s', '4d']","['8s', '2h', '3d', 'Ad', '4h']",[],[],[],2,2
12,Pre-Flop,0,156,-156,CALL,1,0,1,"['4h', '8s', '5h', '2d', '7h']","['7d', '6d', '8d', '8h', '7s']",[],[],[],1,1
12,Pre-Flop,1,156,-156,RAISE,9,0,0,"['4h', '8s', '5h', '2d', '7h']","['7d', '6d', '8d', '8h', '7s']",[],[],[],2,2
12,Pre-Flop,0,156,-156,FOLD,1,0,1,"['4h', '8s', '5h', '2d', '7h']","['7d', '6d', '8d', '8h', '7s']",[],[],[],2,2
13,Pre-Flop,1,154,-154,RAISE,9,0,0,"['5h', '6d', '9s', '7h', '2h']","['As', '3s', '9d', '6s', '3h']",[],[],[],1,1
13,Pre-Flop,0,154,-154,FOLD,1,0,1,"['5h', '6d', '9s', '7h', '2h']","['As', '3s', '9d', '6s', '3h']",[],[],[],2,2
14,Pre-Flop,0,152,-152,RAISE,4,0,1,"['9h', 'Ad', '2h', '4s', '6s']","['9d', 'Ah', '6d', '8s', '4d']",[],[],[],1,1
14,Pre-Flop,1,152,-152,RAISE,10,0,0,"['9h', 'Ad', '2h', '4s', '6s']","['9d', 'Ah', '6d', '8s', '4d']",[],[],[],2,2
14,Pre-Flop,0,152,-152,CALL,1,0,1,"['9h', 'Ad', '2h', '4s', '6s']","['9d', 'Ah', '6d', '8s', '4d']",[],[],[],6,6
14,Flop,1,152,-152,DISCARD,0,1,4,"['9h', 'Ad', '2h', '4s', '6s']","['9d', 'Ah', '6d', '8s', '4d']","['3h', '4h', 'As']",[],[],16,16
